Date,Sunrise,Sunset,Daylength,HourofDay,HourNumber,Day,Day_No.,NumberTripsperday,RelativeFrequency,PercentageTripperHour,Numberoftripsperhour,Day_or_Night,1_or_0
1/12/2019,,,,22:00:00,287,Saturday,6,"160,108",0.015,0.03,"4,803",Night,0
1/12/2019,,,,23:00:00,288,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
1/13/2019,08:11 ? (126°),16:18 ? (234°),8:06:45,0:00:00,289,Sunday,7,"134,960",0.000,0,0,Night,0
1/13/2019,,,,1:00:00,290,Sunday,7,"134,960",0.000,0,0,Night,0
1/13/2019,,,,2:00:00,291,Sunday,7,"134,960",0.007,0.014,"1,889",Night,0
1/13/2019,,,,3:00:00,292,Sunday,7,"134,960",0.005,0.01,"1,350",Night,0
1/13/2019,,,,4:00:00,293,Sunday,7,"134,960",0.004,0.008,"1,080",Night,0
1/13/2019,,,,5:00:00,294,Sunday,7,"134,960",0.002,0.004,540,Night,0
1/13/2019,,,,6:00:00,295,Sunday,7,"134,960",0.003,0.006,810,Night,0
1/13/2019,,,,7:00:00,296,Sunday,7,"134,960",0.008,0.016,"2,159",Night,0
1/13/2019,,,,8:00:00,297,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
1/13/2019,,,,9:00:00,298,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
1/13/2019,,,,10:00:00,299,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
1/13/2019,,,,11:00:00,300,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
1/13/2019,,,,12:00:00,301,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
1/13/2019,,,,13:00:00,302,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
1/13/2019,,,,14:00:00,303,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
1/13/2019,,,,15:00:00,304,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
1/13/2019,,,,16:00:00,305,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
1/13/2019,,,,17:00:00,306,Sunday,7,"134,960",0.040,0.08,"10,797",Night,0
1/13/2019,,,,18:00:00,307,Sunday,7,"134,960",0.042,0.084,"11,337",Night,0
1/13/2019,,,,19:00:00,308,Sunday,7,"134,960",0.045,0.09,"12,146",Night,0
1/13/2019,,,,20:00:00,309,Sunday,7,"134,960",0.033,0.066,"8,907",Night,0
1/13/2019,,,,21:00:00,310,Sunday,7,"134,960",0.024,0.048,"6,478",Night,0
1/13/2019,,,,22:00:00,311,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
1/13/2019,,,,23:00:00,312,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
1/14/2019,08:11 ? (125°),16:20 ? (235°),8:09:07,0:00:00,313,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
1/14/2019,,,,1:00:00,314,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
1/14/2019,,,,2:00:00,315,Monday,1,"220,880",0.001,0.002,442,Night,0
1/14/2019,,,,3:00:00,316,Monday,1,"220,880",0.001,0.002,442,Night,0
1/14/2019,,,,4:00:00,317,Monday,1,"220,880",0.001,0.002,442,Night,0
1/14/2019,,,,5:00:00,318,Monday,1,"220,880",0.002,0.004,884,Night,0
1/14/2019,,,,6:00:00,319,Monday,1,"220,880",0.007,0.014,"3,092",Night,0
1/14/2019,,,,7:00:00,320,Monday,1,"220,880",0.024,0.048,"10,602",Night,0
1/14/2019,,,,8:00:00,321,Monday,1,"220,880",0.038,0.076,"16,787",Day,1
1/14/2019,,,,9:00:00,322,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
1/14/2019,,,,10:00:00,323,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
1/14/2019,,,,11:00:00,324,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
1/14/2019,,,,12:00:00,325,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
1/14/2019,,,,13:00:00,326,Monday,1,"220,880",0.037,0.074,"16,345",Day,1
1/14/2019,,,,14:00:00,327,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
1/14/2019,,,,15:00:00,328,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
1/14/2019,,,,16:00:00,329,Monday,1,"220,880",0.032,0.064,"14,136",Day,1
1/14/2019,,,,17:00:00,330,Monday,1,"220,880",0.036,0.072,"15,903",Night,0
1/14/2019,,,,18:00:00,331,Monday,1,"220,880",0.042,0.084,"18,554",Night,0
1/14/2019,,,,19:00:00,332,Monday,1,"220,880",0.040,0.08,"17,670",Night,0
1/14/2019,,,,20:00:00,333,Monday,1,"220,880",0.027,0.054,"11,928",Night,0
1/14/2019,,,,21:00:00,334,Monday,1,"220,880",0.017,0.034,"7,510",Night,0
1/14/2019,,,,22:00:00,335,Monday,1,"220,880",0.011,0.022,"4,859",Night,0
1/14/2019,,,,23:00:00,336,Monday,1,"220,880",0.010,0.02,"4,418",Night,0
1/15/2019,08:10 ? (125°),16:21 ? (235°),8:11:34,0:00:00,337,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
1/15/2019,,,,1:00:00,338,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
1/15/2019,,,,2:00:00,339,Tuesday,2,"222,652",0.001,0.002,445,Night,0
1/15/2019,,,,3:00:00,340,Tuesday,2,"222,652",0.001,0.002,445,Night,0
1/15/2019,,,,4:00:00,341,Tuesday,2,"222,652",0.001,0.002,445,Night,0
1/15/2019,,,,5:00:00,342,Tuesday,2,"222,652",0.002,0.004,891,Night,0
1/15/2019,,,,6:00:00,343,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
1/15/2019,,,,7:00:00,344,Tuesday,2,"222,652",0.024,0.048,"10,687",Night,0
1/15/2019,,,,8:00:00,345,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
1/15/2019,,,,9:00:00,346,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
1/15/2019,,,,10:00:00,347,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
1/15/2019,,,,11:00:00,348,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
1/15/2019,,,,12:00:00,349,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
1/15/2019,,,,13:00:00,350,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
1/15/2019,,,,14:00:00,351,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
1/15/2019,,,,15:00:00,352,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
1/15/2019,,,,16:00:00,353,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
1/15/2019,,,,17:00:00,354,Tuesday,2,"222,652",0.037,0.074,"16,476",Night,0
1/15/2019,,,,18:00:00,355,Tuesday,2,"222,652",0.043,0.086,"19,148",Night,0
1/15/2019,,,,19:00:00,356,Tuesday,2,"222,652",0.041,0.082,"18,257",Night,0
1/15/2019,,,,20:00:00,357,Tuesday,2,"222,652",0.028,0.056,"12,469",Night,0
1/15/2019,,,,21:00:00,358,Tuesday,2,"222,652",0.016,0.032,"7,125",Night,0
1/15/2019,,,,22:00:00,359,Tuesday,2,"222,652",0.011,0.022,"4,898",Night,0
1/15/2019,,,,23:00:00,360,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
1/16/2019,08:09 ? (125°),16:23 ? (235°),8:14:05,0:00:00,361,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
1/16/2019,,,,1:00:00,362,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
1/16/2019,,,,2:00:00,363,Wednesday,3,"180,019",0.001,0.002,360,Night,0
1/16/2019,,,,3:00:00,364,Wednesday,3,"180,019",0.001,0.002,360,Night,0
1/16/2019,,,,4:00:00,365,Wednesday,3,"180,019",0.001,0.002,360,Night,0
1/16/2019,,,,5:00:00,366,Wednesday,3,"180,019",0.002,0.004,720,Night,0
1/16/2019,,,,6:00:00,367,Wednesday,3,"180,019",0.007,0.014,"2,520",Night,0
1/16/2019,,,,7:00:00,368,Wednesday,3,"180,019",0.025,0.05,"9,001",Night,0
1/16/2019,,,,8:00:00,369,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
1/16/2019,,,,9:00:00,370,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
1/16/2019,,,,10:00:00,371,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
1/16/2019,,,,11:00:00,372,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
1/16/2019,,,,12:00:00,373,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
1/16/2019,,,,13:00:00,374,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
1/16/2019,,,,14:00:00,375,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
1/16/2019,,,,15:00:00,376,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
1/16/2019,,,,16:00:00,377,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
1/16/2019,,,,17:00:00,378,Wednesday,3,"180,019",0.036,0.072,"12,961",Night,0
1/16/2019,,,,18:00:00,379,Wednesday,3,"180,019",0.042,0.084,"15,122",Night,0
1/16/2019,,,,19:00:00,380,Wednesday,3,"180,019",0.041,0.082,"14,762",Night,0
1/16/2019,,,,20:00:00,381,Wednesday,3,"180,019",0.028,0.056,"10,081",Night,0
1/16/2019,,,,21:00:00,382,Wednesday,3,"180,019",0.018,0.036,"6,481",Night,0
1/16/2019,,,,22:00:00,383,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
1/16/2019,,,,23:00:00,384,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
1/17/2019,08:08 ? (124°),16:25 ? (236°),8:16:41,0:00:00,385,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
1/17/2019,,,,1:00:00,386,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
1/17/2019,,,,2:00:00,387,Thursday,4,"182,741",0.001,0.002,365,Night,0
1/17/2019,,,,3:00:00,388,Thursday,4,"182,741",0.001,0.002,365,Night,0
1/17/2019,,,,4:00:00,389,Thursday,4,"182,741",0.001,0.002,365,Night,0
1/17/2019,,,,5:00:00,390,Thursday,4,"182,741",0.002,0.004,731,Night,0
1/17/2019,,,,6:00:00,391,Thursday,4,"182,741",0.007,0.014,"2,558",Night,0
1/17/2019,,,,7:00:00,392,Thursday,4,"182,741",0.025,0.05,"9,137",Night,0
1/17/2019,,,,8:00:00,393,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
1/17/2019,,,,9:00:00,394,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
1/17/2019,,,,10:00:00,395,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
1/17/2019,,,,11:00:00,396,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
1/17/2019,,,,12:00:00,397,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
1/17/2019,,,,13:00:00,398,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
1/17/2019,,,,14:00:00,399,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
1/17/2019,,,,15:00:00,400,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
1/17/2019,,,,16:00:00,401,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
1/17/2019,,,,17:00:00,402,Thursday,4,"182,741",0.036,0.072,"13,157",Night,0
1/17/2019,,,,18:00:00,403,Thursday,4,"182,741",0.041,0.082,"14,985",Night,0
1/17/2019,,,,19:00:00,404,Thursday,4,"182,741",0.040,0.08,"14,619",Night,0
1/17/2019,,,,20:00:00,405,Thursday,4,"182,741",0.028,0.056,"10,233",Night,0
1/17/2019,,,,21:00:00,406,Thursday,4,"182,741",0.017,0.034,"6,213",Night,0
1/17/2019,,,,22:00:00,407,Thursday,4,"182,741",0.012,0.024,"4,386",Night,0
1/17/2019,,,,23:00:00,408,Thursday,4,"182,741",0.011,0.022,"4,020",Night,0
1/18/2019,08:07 ? (124°),16:26 ? (236°),8:19:22,0:00:00,409,Friday,5,"188,364",0.011,0.022,"4,144",Night,0
1/18/2019,,,,1:00:00,410,Friday,5,"188,364",0.006,0.012,"2,260",Night,0
1/18/2019,,,,2:00:00,411,Friday,5,"188,364",0.002,0.004,753,Night,0
1/18/2019,,,,3:00:00,412,Friday,5,"188,364",0.001,0.002,377,Night,0
1/18/2019,,,,4:00:00,413,Friday,5,"188,364",0.001,0.002,377,Night,0
1/18/2019,,,,5:00:00,414,Friday,5,"188,364",0.002,0.004,753,Night,0
1/18/2019,,,,6:00:00,415,Friday,5,"188,364",0.007,0.014,"2,637",Night,0
1/18/2019,,,,7:00:00,416,Friday,5,"188,364",0.023,0.046,"8,665",Night,0
1/18/2019,,,,8:00:00,417,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
1/18/2019,,,,9:00:00,418,Friday,5,"188,364",0.028,0.056,"10,548",Day,1
1/18/2019,,,,10:00:00,419,Friday,5,"188,364",0.024,0.048,"9,041",Day,1
1/18/2019,,,,11:00:00,420,Friday,5,"188,364",0.025,0.05,"9,418",Day,1
1/18/2019,,,,12:00:00,421,Friday,5,"188,364",0.032,0.064,"12,055",Day,1
1/18/2019,,,,13:00:00,422,Friday,5,"188,364",0.035,0.07,"13,185",Day,1
1/18/2019,,,,14:00:00,423,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
1/18/2019,,,,15:00:00,424,Friday,5,"188,364",0.027,0.054,"10,172",Day,1
1/18/2019,,,,16:00:00,425,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
1/18/2019,,,,17:00:00,426,Friday,5,"188,364",0.037,0.074,"13,939",Night,0
1/18/2019,,,,18:00:00,427,Friday,5,"188,364",0.040,0.08,"15,069",Night,0
1/18/2019,,,,19:00:00,428,Friday,5,"188,364",0.039,0.078,"14,692",Night,0
1/18/2019,,,,20:00:00,429,Friday,5,"188,364",0.029,0.058,"10,925",Night,0
1/18/2019,,,,21:00:00,430,Friday,5,"188,364",0.018,0.036,"6,781",Night,0
1/18/2019,,,,22:00:00,431,Friday,5,"188,364",0.014,0.028,"5,274",Night,0
1/18/2019,,,,23:00:00,432,Friday,5,"188,364",0.012,0.024,"4,521",Night,0
1/19/2019,08:06 ? (124°),16:28 ? (237°),8:22:06,0:00:00,433,Saturday,6,"160,108",0.008,0.016,"2,562",Night,0
1/19/2019,,,,1:00:00,434,Saturday,6,"160,108",0.003,0.006,961,Night,0
1/19/2019,,,,2:00:00,435,Saturday,6,"160,108",0.004,0.008,"1,281",Night,0
1/19/2019,,,,3:00:00,436,Saturday,6,"160,108",0.003,0.006,961,Night,0
1/19/2019,,,,4:00:00,437,Saturday,6,"160,108",0.002,0.004,640,Night,0
1/19/2019,,,,5:00:00,438,Saturday,6,"160,108",0.002,0.004,640,Night,0
1/19/2019,,,,6:00:00,439,Saturday,6,"160,108",0.005,0.01,"1,601",Night,0
1/19/2019,,,,7:00:00,440,Saturday,6,"160,108",0.013,0.026,"4,163",Night,0
1/19/2019,,,,8:00:00,441,Saturday,6,"160,108",0.022,0.044,"7,045",Day,1
1/19/2019,,,,9:00:00,442,Saturday,6,"160,108",0.028,0.056,"8,966",Day,1
1/19/2019,,,,10:00:00,443,Saturday,6,"160,108",0.033,0.066,"10,567",Day,1
1/19/2019,,,,11:00:00,444,Saturday,6,"160,108",0.036,0.072,"11,528",Day,1
1/19/2019,,,,12:00:00,445,Saturday,6,"160,108",0.039,0.078,"12,488",Day,1
1/19/2019,,,,13:00:00,446,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
1/19/2019,,,,14:00:00,447,Saturday,6,"160,108",0.024,0.048,"7,685",Day,1
1/19/2019,,,,15:00:00,448,Saturday,6,"160,108",0.025,0.05,"8,005",Day,1
1/19/2019,,,,16:00:00,449,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
1/19/2019,,,,17:00:00,450,Saturday,6,"160,108",0.034,0.068,"10,887",Night,0
1/19/2019,,,,18:00:00,451,Saturday,6,"160,108",0.038,0.076,"12,168",Night,0
1/19/2019,,,,19:00:00,452,Saturday,6,"160,108",0.040,0.08,"12,809",Night,0
1/19/2019,,,,20:00:00,453,Saturday,6,"160,108",0.030,0.06,"9,606",Night,0
1/19/2019,,,,21:00:00,454,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
1/19/2019,,,,22:00:00,455,Saturday,6,"160,108",0.015,0.03,"4,803",Night,0
1/19/2019,,,,23:00:00,456,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
1/20/2019,08:05 ? (123°),16:30 ? (237°),8:24:55,0:00:00,457,Sunday,7,"134,960",0.000,0,0,Night,0
1/20/2019,,,,1:00:00,458,Sunday,7,"134,960",0.000,0,0,Night,0
1/20/2019,,,,2:00:00,459,Sunday,7,"134,960",0.007,0.014,"1,889",Night,0
1/20/2019,,,,3:00:00,460,Sunday,7,"134,960",0.005,0.01,"1,350",Night,0
1/20/2019,,,,4:00:00,461,Sunday,7,"134,960",0.004,0.008,"1,080",Night,0
1/20/2019,,,,5:00:00,462,Sunday,7,"134,960",0.002,0.004,540,Night,0
1/20/2019,,,,6:00:00,463,Sunday,7,"134,960",0.003,0.006,810,Night,0
1/20/2019,,,,7:00:00,464,Sunday,7,"134,960",0.008,0.016,"2,159",Night,0
1/20/2019,,,,8:00:00,465,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
1/20/2019,,,,9:00:00,466,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
1/20/2019,,,,10:00:00,467,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
1/20/2019,,,,11:00:00,468,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
1/20/2019,,,,12:00:00,469,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
1/20/2019,,,,13:00:00,470,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
1/20/2019,,,,14:00:00,471,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
1/20/2019,,,,15:00:00,472,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
1/20/2019,,,,16:00:00,473,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
1/20/2019,,,,17:00:00,474,Sunday,7,"134,960",0.040,0.08,"10,797",Day,1
1/20/2019,,,,18:00:00,475,Sunday,7,"134,960",0.042,0.084,"11,337",Night,0
1/20/2019,,,,19:00:00,476,Sunday,7,"134,960",0.045,0.09,"12,146",Night,0
1/20/2019,,,,20:00:00,477,Sunday,7,"134,960",0.033,0.066,"8,907",Night,0
1/20/2019,,,,21:00:00,478,Sunday,7,"134,960",0.024,0.048,"6,478",Night,0
1/20/2019,,,,22:00:00,479,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
1/20/2019,,,,23:00:00,480,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
1/21/2019,08:04 ? (123°),16:31 ? (237°),8:27:48,0:00:00,481,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
1/21/2019,,,,1:00:00,482,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
1/21/2019,,,,2:00:00,483,Monday,1,"220,880",0.001,0.002,442,Night,0
1/21/2019,,,,3:00:00,484,Monday,1,"220,880",0.001,0.002,442,Night,0
1/21/2019,,,,4:00:00,485,Monday,1,"220,880",0.001,0.002,442,Night,0
1/21/2019,,,,5:00:00,486,Monday,1,"220,880",0.002,0.004,884,Night,0
1/21/2019,,,,6:00:00,487,Monday,1,"220,880",0.007,0.014,"3,092",Night,0
1/21/2019,,,,7:00:00,488,Monday,1,"220,880",0.024,0.048,"10,602",Night,0
1/21/2019,,,,8:00:00,489,Monday,1,"220,880",0.038,0.076,"16,787",Day,1
1/21/2019,,,,9:00:00,490,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
1/21/2019,,,,10:00:00,491,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
1/21/2019,,,,11:00:00,492,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
1/21/2019,,,,12:00:00,493,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
1/21/2019,,,,13:00:00,494,Monday,1,"220,880",0.037,0.074,"16,345",Day,1
1/21/2019,,,,14:00:00,495,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
1/21/2019,,,,15:00:00,496,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
1/21/2019,,,,16:00:00,497,Monday,1,"220,880",0.032,0.064,"14,136",Day,1
1/21/2019,,,,17:00:00,498,Monday,1,"220,880",0.036,0.072,"15,903",Day,1
1/21/2019,,,,18:00:00,499,Monday,1,"220,880",0.042,0.084,"18,554",Night,0
1/21/2019,,,,19:00:00,500,Monday,1,"220,880",0.040,0.08,"17,670",Night,0
1/21/2019,,,,20:00:00,501,Monday,1,"220,880",0.027,0.054,"11,928",Night,0
1/21/2019,,,,21:00:00,502,Monday,1,"220,880",0.017,0.034,"7,510",Night,0
1/21/2019,,,,22:00:00,503,Monday,1,"220,880",0.011,0.022,"4,859",Night,0
1/21/2019,,,,23:00:00,504,Monday,1,"220,880",0.010,0.02,"4,418",Night,0
1/22/2019,08:02 ? (122°),16:33 ? (238°),8:30:45,0:00:00,505,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
1/22/2019,,,,1:00:00,506,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
1/22/2019,,,,2:00:00,507,Tuesday,2,"222,652",0.001,0.002,445,Night,0
1/22/2019,,,,3:00:00,508,Tuesday,2,"222,652",0.001,0.002,445,Night,0
1/22/2019,,,,4:00:00,509,Tuesday,2,"222,652",0.001,0.002,445,Night,0
1/22/2019,,,,5:00:00,510,Tuesday,2,"222,652",0.002,0.004,891,Night,0
1/22/2019,,,,6:00:00,511,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
1/22/2019,,,,7:00:00,512,Tuesday,2,"222,652",0.024,0.048,"10,687",Night,0
1/22/2019,,,,8:00:00,513,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
1/22/2019,,,,9:00:00,514,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
1/22/2019,,,,10:00:00,515,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
1/22/2019,,,,11:00:00,516,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
1/22/2019,,,,12:00:00,517,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
1/22/2019,,,,13:00:00,518,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
1/22/2019,,,,14:00:00,519,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
1/22/2019,,,,15:00:00,520,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
1/22/2019,,,,16:00:00,521,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
1/22/2019,,,,17:00:00,522,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
1/22/2019,,,,18:00:00,523,Tuesday,2,"222,652",0.043,0.086,"19,148",Night,0
1/22/2019,,,,19:00:00,524,Tuesday,2,"222,652",0.041,0.082,"18,257",Night,0
1/22/2019,,,,20:00:00,525,Tuesday,2,"222,652",0.028,0.056,"12,469",Night,0
1/22/2019,,,,21:00:00,526,Tuesday,2,"222,652",0.016,0.032,"7,125",Night,0
1/22/2019,,,,22:00:00,527,Tuesday,2,"222,652",0.011,0.022,"4,898",Night,0
1/22/2019,,,,23:00:00,528,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
1/23/2019,08:01 ? (122°),16:35 ? (238°),8:33:45,0:00:00,529,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
1/23/2019,,,,1:00:00,530,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
1/23/2019,,,,2:00:00,531,Wednesday,3,"180,019",0.001,0.002,360,Night,0
1/23/2019,,,,3:00:00,532,Wednesday,3,"180,019",0.001,0.002,360,Night,0
1/23/2019,,,,4:00:00,533,Wednesday,3,"180,019",0.001,0.002,360,Night,0
1/23/2019,,,,5:00:00,534,Wednesday,3,"180,019",0.002,0.004,720,Night,0
1/23/2019,,,,6:00:00,535,Wednesday,3,"180,019",0.007,0.014,"2,520",Night,0
1/23/2019,,,,7:00:00,536,Wednesday,3,"180,019",0.025,0.05,"9,001",Night,0
1/23/2019,,,,8:00:00,537,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
1/23/2019,,,,9:00:00,538,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
1/23/2019,,,,10:00:00,539,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
1/23/2019,,,,11:00:00,540,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
1/23/2019,,,,12:00:00,541,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
1/23/2019,,,,13:00:00,542,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
1/23/2019,,,,14:00:00,543,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
1/23/2019,,,,15:00:00,544,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
1/23/2019,,,,16:00:00,545,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
1/23/2019,,,,17:00:00,546,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
1/23/2019,,,,18:00:00,547,Wednesday,3,"180,019",0.042,0.084,"15,122",Night,0
1/23/2019,,,,19:00:00,548,Wednesday,3,"180,019",0.041,0.082,"14,762",Night,0
1/23/2019,,,,20:00:00,549,Wednesday,3,"180,019",0.028,0.056,"10,081",Night,0
1/23/2019,,,,21:00:00,550,Wednesday,3,"180,019",0.018,0.036,"6,481",Night,0
1/23/2019,,,,22:00:00,551,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
1/23/2019,,,,23:00:00,552,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
1/24/2019,08:00 ? (122°),16:37 ? (239°),8:36:49,0:00:00,553,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
1/24/2019,,,,1:00:00,554,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
1/24/2019,,,,2:00:00,555,Thursday,4,"182,741",0.001,0.002,365,Night,0
1/24/2019,,,,3:00:00,556,Thursday,4,"182,741",0.001,0.002,365,Night,0
1/24/2019,,,,4:00:00,557,Thursday,4,"182,741",0.001,0.002,365,Night,0
1/24/2019,,,,5:00:00,558,Thursday,4,"182,741",0.002,0.004,731,Night,0
1/24/2019,,,,6:00:00,559,Thursday,4,"182,741",0.007,0.014,"2,558",Night,0
1/24/2019,,,,7:00:00,560,Thursday,4,"182,741",0.025,0.05,"9,137",Night,0
1/24/2019,,,,8:00:00,561,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
1/24/2019,,,,9:00:00,562,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
1/24/2019,,,,10:00:00,563,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
1/24/2019,,,,11:00:00,564,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
1/24/2019,,,,12:00:00,565,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
1/24/2019,,,,13:00:00,566,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
1/24/2019,,,,14:00:00,567,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
1/24/2019,,,,15:00:00,568,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
1/24/2019,,,,16:00:00,569,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
1/24/2019,,,,17:00:00,570,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
1/24/2019,,,,18:00:00,571,Thursday,4,"182,741",0.041,0.082,"14,985",Night,0
1/24/2019,,,,19:00:00,572,Thursday,4,"182,741",0.040,0.08,"14,619",Night,0
